id,idade,renda,cidade,categoria,nota,feedback
969,47.0,26323.67,Belo Horizonte,B,6.8,Bom
970,18.0,23536.47,Belo Horizonte,B,5.8,Bom
971,50.0,8523.17,Vitória,A,8.6,Bom
972,41.0,36611.44,Vitória,B,6.6,Bom
973,17.0,21203.14,Desconhecido,B,8.7,Bom
974,38.0,35524.45,Belo Horizonte,B,7.2,Bom
975,50.0,29770.78,Rio de Janeiro,B,9.6,Bom
976,25.0,40224.89,Belo Horizonte,B,9.3,Bom
977,78.0,17734.62,São Paulo,B,6.6,Bom
978,42.0,5548.85,Vitória,A,5.8,Bom
979,40.0,1931.38,Rio de Janeiro,B,9.4,Bom
980,33.0,16181.5,Rio de Janeiro,B,7.8,Bom
981,42.0,14890.46,Vitória,A,9.3,Bom
982,38.0,7939.49,Rio de Janeiro,B,9.4,Bom
983,39.0,19812.23,São Paulo,A,7.4,Bom
984,42.0,6995.27,Rio de Janeiro,A,9.3,Bom
985,68.0,17206.39,Rio de Janeiro,A,6.4,Bom
986,36.0,2095.91,Vitória,A,6.8,Bom
987,77.0,32181.72,São Paulo,B,9.1,Bom
988,69.0,24192.63,Rio de Janeiro,B,7.2,Bom
989,67.0,27881.95,Belo Horizonte,A,6.0,Bom
990,24.0,40119.68,Belo Horizonte,A,5.7,Bom
991,40.0,3178.46,São Paulo,B,8.3,Bom
992,51.0,26780.15,Vitória,A,9.7,Bom
993,47.0,43801.2,São Paulo,A,6.1,Bom
994,34.0,33105.37,São Paulo,A,7.6,Bom
995,30.0,10855.95,Belo Horizonte,A,8.8,Bom
996,63.0,21830.03,Vitória,B,5.0,Bom
997,29.0,7085.04,Rio de Janeiro,A,6.5,Bom
998,41.0,18704.87,Rio de Janeiro,B,8.7,Bom
999,18.0,23839.22,São Paulo,B,9.0,Bom
1000,35.0,36218.87,São Paulo,B,6.5,Bom
