id,idade,renda,nota,cidade_Belo Horizonte,cidade_Desconhecido,cidade_Rio de Janeiro,cidade_São Paulo,cidade_Vitória,categoria_A,categoria_B,feedback_Bom,feedback_Desconhecido,feedback_Regular,feedback_Ruim
748,42.0,8953.45,4.8,False,False,True,False,False,True,False,False,False,False,True
749,61.0,12056.15,0.7,False,False,True,False,False,True,False,False,False,False,True
750,24.0,8402.29,7.0,False,False,False,False,True,True,False,True,False,False,False
751,33.0,5705.33,0.5,False,False,False,False,True,False,True,False,False,True,False
752,30.0,8237.32,6.3,True,False,False,False,False,True,False,True,False,False,False
753,64.0,2055.33,4.2,False,False,False,True,False,False,True,True,False,False,False
754,39.0,12423.47,3.5,False,True,False,False,False,False,True,False,False,False,True
755,41.0,6073.93,9.4,False,False,False,False,True,True,False,False,False,False,True
756,45.0,5490.64,0.6,False,False,False,False,True,False,True,True,False,False,False
757,44.0,3652.43,1.2,True,False,False,False,False,False,True,True,False,False,False
758,42.0,4740.75,9.9,True,False,False,False,False,True,False,False,False,False,True
759,23.0,10127.33,0.6,False,True,False,False,False,True,False,False,False,True,False
760,38.0,8397.32,6.9,False,False,True,False,False,True,False,False,False,True,False
761,18.0,6035.48,5.1,False,False,False,True,False,False,True,False,False,False,True
762,64.0,9974.39,7.8,False,False,False,False,True,True,False,False,False,False,True
763,30.0,5239.45,0.3,False,False,False,True,False,True,False,True,False,False,False
764,63.0,9700.7,2.5,False,False,False,True,False,True,False,False,False,True,False
765,23.0,12825.68,6.4,True,False,False,False,False,True,False,False,False,False,True
766,63.0,2860.45,2.9,False,False,True,False,False,True,False,False,False,True,False
767,43.0,3940.97,7.9,False,False,False,True,False,True,False,True,False,False,False
768,32.0,10314.35,4.3,False,False,False,False,True,False,True,False,False,False,True
769,44.0,4112.89,1.5,True,False,False,False,False,True,False,False,False,True,False
770,49.0,3883.66,3.7,False,False,False,False,True,False,True,True,False,False,False
771,57.0,5804.2,5.0,False,False,True,False,False,False,True,False,False,True,False
772,59.0,8289.17,2.6,True,False,False,False,False,True,False,True,False,False,False
773,40.0,10770.32,5.4,False,False,False,False,True,True,False,False,False,False,True
774,62.0,3014.17,5.7,True,False,False,False,False,False,True,False,False,True,False
775,62.0,5846.12,3.0,True,False,False,False,False,False,True,False,False,True,False
776,42.0,11617.99,4.5,False,False,False,True,False,False,True,False,False,False,True
777,21.0,6792.93,2.1,False,False,True,False,False,True,False,True,False,False,False
778,29.0,3914.53,0.9,False,False,False,True,False,False,True,False,False,False,True
779,30.0,4235.49,7.3,False,False,True,False,False,False,True,False,False,False,True
780,49.0,2568.03,7.3,False,False,False,False,True,True,False,False,False,True,False
781,34.0,9122.69,8.9,True,False,False,False,False,True,False,False,False,True,False
782,17.0,11301.76,2.2,False,False,False,True,False,True,False,False,False,False,True
783,31.0,1746.28,6.7,False,False,False,True,False,True,False,False,False,False,True
784,19.0,10189.05,6.7,False,False,True,False,False,False,True,False,False,False,True
785,57.0,12148.46,8.7,False,False,False,True,False,True,False,False,False,False,True
786,22.0,8114.12,5.9,True,False,False,False,False,True,False,False,False,False,True
787,67.0,5044.67,6.0,False,False,True,False,False,False,True,True,False,False,False
788,34.0,5081.58,2.2,False,False,False,True,False,True,False,False,False,True,False
789,55.0,12149.27,3.3,True,False,False,False,False,True,False,False,False,True,False
790,52.0,3356.73,4.6,True,False,False,False,False,True,False,False,False,False,True
791,53.0,12943.52,2.7,False,False,False,False,True,True,False,True,False,False,False
792,48.0,2226.76,6.6,False,False,False,True,False,True,False,True,False,False,False
793,38.0,5513.76,1.7,False,False,False,True,False,False,True,False,False,False,True
794,48.0,6403.1,3.9,False,False,False,True,False,True,False,True,False,False,False
795,35.0,10371.67,1.3,False,False,True,False,False,False,True,True,False,False,False
796,60.0,4566.78,1.0,False,False,False,True,False,True,False,False,False,True,False
797,62.0,3096.38,4.6,False,False,False,False,True,False,True,False,False,False,True
798,44.0,7686.35,2.2,False,False,False,False,True,False,True,False,False,False,True
799,51.0,5586.25,5.8,False,False,True,False,False,False,True,False,False,True,False
800,24.0,6695.61,4.4,False,False,False,True,False,True,False,False,False,True,False
801,54.0,4762.93,3.4,True,False,False,False,False,False,True,False,False,False,True
802,69.0,5001.48,6.9,False,False,False,True,False,False,True,False,False,True,False
803,69.0,3025.41,2.6,False,False,False,False,True,False,True,False,False,False,True
804,48.0,2489.28,6.2,False,False,False,True,False,True,False,False,False,False,True
805,61.0,12302.59,7.8,False,False,False,False,True,True,False,False,False,False,True
806,46.0,1922.88,4.8,False,False,False,False,True,True,False,False,True,False,False
807,25.0,10652.19,6.3,False,False,False,False,True,True,False,True,False,False,False
808,17.0,11033.01,2.5,True,False,False,False,False,False,True,False,False,True,False
809,37.0,3297.72,1.4,False,False,False,True,False,True,False,False,False,True,False
810,46.0,7517.25,0.5,True,False,False,False,False,False,True,False,False,True,False
811,68.0,11280.11,1.2,False,False,True,False,False,True,False,True,False,False,False
812,58.0,4519.59,9.7,True,False,False,False,False,True,False,False,False,False,True
813,28.0,9150.84,8.7,False,False,False,False,True,False,True,False,False,True,False
814,52.0,7423.99,8.1,False,False,True,False,False,True,False,False,False,True,False
815,58.0,12082.79,9.9,False,False,True,False,False,True,False,False,False,True,False
816,31.0,7578.91,7.3,True,False,False,False,False,False,True,True,False,False,False
817,47.0,2932.38,1.9,True,False,False,False,False,False,True,True,False,False,False
818,46.0,6791.4,3.3,False,False,False,False,True,True,False,False,False,False,True
819,39.0,10845.19,7.4,False,False,False,False,True,True,False,True,False,False,False
820,70.0,8172.31,1.4,False,False,False,False,True,True,False,False,False,True,False
821,53.0,4010.47,4.7,False,False,False,True,False,False,True,False,False,False,True
822,28.0,6621.77,0.3,False,False,False,False,True,False,True,False,False,True,False
823,34.0,2837.88,9.5,False,False,False,True,False,True,False,False,False,False,True
824,43.0,10026.61,5.6,False,False,False,False,True,False,True,False,False,False,True
825,33.0,5659.3,7.9,False,False,True,False,False,False,True,False,False,False,True
826,23.0,7173.82,4.5,False,False,False,True,False,True,False,False,False,False,True
827,32.0,3772.02,7.7,True,False,False,False,False,True,False,True,False,False,False
828,48.0,8093.64,8.5,False,False,True,False,False,False,True,True,False,False,False
829,20.0,11449.63,4.6,True,False,False,False,False,True,False,False,False,False,True
830,54.0,8276.47,9.1,False,False,False,False,True,False,True,False,False,False,True
831,66.0,1628.93,8.7,False,False,True,False,False,True,False,True,False,False,False
832,33.0,1655.34,8.1,False,False,True,False,False,False,True,False,False,False,True
833,60.0,5437.64,9.7,False,False,True,False,False,True,False,False,False,True,False
834,39.0,6227.59,4.3,False,False,False,True,False,False,True,False,False,True,False
835,27.0,12503.27,5.4,False,False,False,True,False,False,True,False,False,True,False
836,40.0,9558.77,0.4,False,False,False,False,True,True,False,True,False,False,False
837,48.0,4917.05,3.3,False,True,False,False,False,True,False,False,False,False,True
838,67.0,9976.34,5.7,False,False,True,False,False,True,False,False,False,True,False
839,61.0,12891.76,0.6,False,False,True,False,False,False,True,True,False,False,False
840,46.0,6749.27,1.1,True,False,False,False,False,False,True,True,False,False,False
841,40.0,3760.1,4.5,False,False,False,True,False,True,False,False,False,False,True
842,49.0,5156.52,3.1,False,False,False,True,False,True,False,False,False,True,False
843,65.0,12938.27,9.1,False,False,False,True,False,False,False,True,False,False,False
844,61.0,9297.62,3.2,False,False,False,True,False,False,True,False,False,False,True
845,97.0,19498.44,12.6,True,False,False,False,False,True,False,True,False,False,False
846,49.0,4950.85,9.5,False,False,False,True,False,True,False,False,False,False,True
847,18.0,3717.55,1.0,False,False,False,True,False,False,True,False,False,False,True
848,58.0,4284.75,2.8,False,False,True,False,False,False,True,False,False,True,False
849,48.0,2194.39,1.9,False,False,True,False,False,False,True,False,False,False,True
850,62.0,7634.13,8.9,False,False,False,True,False,True,False,True,False,False,False
851,70.0,4079.34,9.7,True,False,False,False,False,True,False,False,False,False,True
852,66.0,5861.02,6.8,True,False,False,False,False,True,False,True,False,False,False
853,31.0,12933.08,7.0,False,False,False,False,True,False,True,False,False,False,True
854,19.0,11130.62,7.6,False,False,False,True,False,True,False,True,False,False,False
855,25.0,2584.09,6.6,False,False,True,False,False,False,True,False,False,False,True
856,25.0,4802.85,0.4,True,False,False,False,False,True,False,False,False,True,False
857,18.0,7830.92,8.2,False,False,True,False,False,False,True,True,False,False,False
858,32.0,3506.03,8.5,False,False,False,True,False,True,False,False,False,False,True
859,20.0,11482.16,4.2,False,False,False,False,True,False,True,False,False,False,True
860,17.0,5280.93,10.0,False,False,True,False,False,True,False,True,False,False,False
861,63.0,4136.86,6.3,False,False,False,True,False,False,True,False,False,False,True
862,49.0,6716.7,0.2,False,False,False,False,True,False,True,False,False,True,False
863,40.0,3869.39,7.1,False,False,False,True,False,True,False,False,False,True,False
864,43.0,5657.99,9.4,False,False,False,False,True,True,False,False,False,True,False
865,66.0,9819.39,5.9,False,False,False,False,True,False,True,True,False,False,False
866,27.0,7215.31,7.8,True,False,False,False,False,False,True,False,False,True,False
867,21.0,3968.66,8.9,False,False,False,False,True,False,True,False,False,True,False
868,41.0,3594.19,4.9,False,False,False,False,True,True,False,False,False,True,False
869,61.0,8938.05,2.9,False,False,False,True,False,False,True,True,False,False,False
870,37.0,9444.07,0.8,False,False,False,True,False,True,False,False,False,True,False
871,26.0,4623.81,5.8,False,False,False,True,False,True,False,False,False,False,True
872,16.0,8899.12,0.3,False,False,False,False,True,True,False,True,False,False,False
873,37.0,7172.99,4.2,False,False,True,False,False,False,True,False,False,False,True
874,60.0,6828.8,5.3,False,False,True,False,False,True,False,False,False,True,False
875,70.0,4726.36,0.5,False,False,False,True,False,False,True,False,False,True,False
876,35.0,2661.78,2.8,False,False,True,False,False,False,True,True,False,False,False
877,40.0,2687.2,3.5,False,False,False,True,False,False,True,True,False,False,False
878,25.0,10641.12,3.4,False,False,False,False,True,True,False,True,False,False,False
879,66.0,2600.2,9.0,False,False,False,False,True,True,False,False,False,False,True
880,63.0,9329.6,4.4,False,False,False,False,True,False,True,False,False,False,True
881,35.0,10696.33,1.2,False,False,False,True,False,True,False,True,False,False,False
882,25.0,5299.65,0.7,False,False,True,False,False,False,True,True,False,False,False
883,62.0,3705.7,4.7,False,False,False,True,False,True,False,False,False,True,False
884,51.0,10934.22,4.7,True,False,False,False,False,True,False,False,False,True,False
885,57.0,8706.03,4.8,False,False,True,False,False,False,True,True,False,False,False
886,42.0,3029.52,2.1,False,False,False,False,True,True,False,True,False,False,False
887,54.0,8088.9,1.6,False,False,False,False,True,False,True,False,False,True,False
888,49.0,7326.6,5.8,False,False,True,False,False,True,False,False,False,True,False
889,49.0,2684.27,4.6,True,False,False,False,False,False,True,False,False,True,False
890,69.0,10146.44,2.9,False,False,True,False,False,True,False,False,False,False,True
891,43.0,9374.83,0.5,True,False,False,False,False,False,True,False,False,False,True
892,16.0,7410.74,4.1,False,False,True,False,False,False,True,True,False,False,False
893,38.0,10169.53,7.9,False,False,True,False,False,True,False,False,False,False,True
894,67.0,7245.77,8.3,True,False,False,False,False,False,True,False,False,False,True
895,52.0,12900.69,9.3,False,False,False,False,True,False,True,False,False,True,False
896,55.0,5963.04,6.0,False,False,False,False,True,True,False,False,False,True,False
897,59.0,1804.83,0.9,False,False,True,False,False,True,False,False,False,True,False
898,37.0,5544.42,0.3,False,False,True,False,False,True,False,False,False,False,True
899,44.0,10721.63,2.7,False,False,True,False,False,False,False,False,False,False,True
900,40.0,9461.85,2.0,False,False,True,False,False,True,False,True,False,False,False
901,57.0,10097.62,1.1,False,False,False,True,False,True,False,True,False,False,False
902,44.0,2235.62,8.9,False,False,False,True,False,False,True,False,False,True,False
903,31.0,10079.42,2.4,False,False,False,False,True,True,False,True,False,False,False
904,48.0,5186.49,1.1,False,False,False,False,True,False,True,False,False,True,False
905,52.0,8318.04,6.9,False,False,False,True,False,True,False,False,False,True,False
906,65.0,11699.62,9.6,True,False,False,False,False,True,False,False,False,False,True
907,40.0,2321.71,5.2,False,False,False,False,True,True,False,True,False,False,False
908,69.0,1743.13,4.7,False,False,False,False,True,True,False,False,False,True,False
909,20.0,7200.74,5.5,False,False,False,False,True,True,False,False,False,False,True
910,27.0,9095.31,8.0,True,False,False,False,False,False,False,True,False,False,False
911,32.0,11781.08,1.6,False,False,False,False,True,True,False,True,False,False,False
912,35.0,6124.8,8.7,False,False,False,False,True,False,True,False,False,False,True
913,64.0,2356.71,8.4,False,False,True,False,False,True,False,True,False,False,False
914,27.0,1519.12,10.0,False,False,True,False,False,True,False,False,False,True,False
915,64.0,9507.35,8.1,False,False,True,False,False,True,False,True,False,False,False
916,48.0,7012.81,1.1,False,False,False,True,False,False,True,False,False,False,True
917,69.0,6630.26,9.2,False,False,True,False,False,True,False,False,False,True,False
918,24.0,11693.71,7.4,False,False,True,False,False,True,False,True,False,False,False
919,25.0,2407.65,6.8,False,False,False,False,True,False,True,True,False,False,False
920,25.0,11566.06,8.4,False,False,False,False,True,False,True,False,False,True,False
921,19.0,11933.74,7.8,True,False,False,False,False,False,True,False,False,False,True
922,70.0,3884.1,8.6,False,False,False,True,False,False,True,False,False,True,False
923,20.0,3238.28,4.7,True,False,False,False,False,False,True,False,False,True,False
924,35.0,8046.47,5.1,False,False,False,True,False,True,False,False,False,False,True
925,30.0,4106.76,0.7,True,False,False,False,False,True,False,True,False,False,False
926,48.0,8116.72,4.0,False,False,True,False,False,True,False,True,False,False,False
927,68.0,12161.05,4.3,True,False,False,False,False,True,False,False,False,True,False
928,18.0,2129.45,8.9,False,False,True,False,False,True,False,False,False,True,False
929,60.0,5860.26,9.2,False,False,False,True,False,True,False,True,False,False,False
930,46.0,2103.96,0.9,False,False,False,False,True,True,False,False,False,True,False
931,57.0,9554.14,7.2,False,False,True,False,False,True,False,False,False,False,True
932,52.0,5946.31,6.0,True,False,False,False,False,True,False,False,False,True,False
933,56.0,3799.53,9.5,False,False,False,True,False,True,False,True,False,False,False
934,55.0,5225.7,4.2,False,False,False,True,False,False,True,False,False,True,False
935,59.0,9676.47,6.3,False,False,False,True,False,False,True,True,False,False,False
936,31.0,10723.33,3.2,True,False,False,False,False,True,False,False,False,True,False
937,39.0,3983.49,2.0,False,False,False,False,True,False,True,True,False,False,False
938,53.0,9551.4,0.9,True,False,False,False,False,True,False,False,False,False,True
939,19.0,4093.11,9.2,False,False,False,False,True,False,True,False,False,True,False
940,17.0,3206.74,8.5,False,False,False,False,True,True,False,False,False,True,False
941,43.0,3264.22,5.5,True,False,False,False,False,False,True,False,True,False,False
942,33.0,7546.25,10.0,False,False,False,True,False,True,False,False,False,True,False
943,64.0,9626.48,1.4,False,False,True,False,False,True,False,False,False,True,False
944,42.0,12590.61,1.6,False,False,True,False,False,False,True,False,False,False,True
945,35.0,5359.92,4.8,False,False,True,False,False,False,True,False,False,False,True
946,54.0,9764.64,2.4,False,False,True,False,False,True,False,True,False,False,False
947,23.0,9149.38,0.6,False,False,False,False,True,True,False,True,False,False,False
948,38.0,1736.72,8.7,False,False,True,False,False,True,False,False,False,False,True
949,49.0,3376.88,7.6,False,False,False,True,False,False,True,False,False,True,False
950,45.0,4759.53,2.7,False,False,False,True,False,True,False,False,False,False,True
951,43.0,445.25,11.8,False,False,False,True,False,True,False,False,False,False,True
952,21.0,10788.6,0.6,True,False,False,False,False,False,True,False,False,True,False
953,38.0,5425.12,7.6,False,False,False,False,True,False,True,True,False,False,False
954,34.0,8036.82,9.7,True,False,False,False,False,True,False,True,False,False,False
955,26.0,11969.44,6.4,False,False,True,False,False,True,False,False,False,False,True
956,61.0,12591.3,9.2,False,False,False,False,True,False,True,True,False,False,False
957,18.0,3561.06,8.0,False,False,False,False,True,True,False,False,False,True,False
958,25.0,8835.0,6.2,False,False,True,False,False,False,True,True,False,False,False
959,43.0,10666.34,7.8,False,False,False,True,False,True,False,False,False,True,False
960,35.0,11620.56,10.0,False,False,False,True,False,False,True,False,False,True,False
961,23.0,11968.43,10.0,False,False,False,True,False,False,True,True,False,False,False
962,56.0,12796.91,2.8,False,False,True,False,False,True,False,False,False,True,False
963,61.0,9241.23,8.5,False,False,False,False,True,False,True,True,False,False,False
964,49.0,9784.64,8.6,False,False,True,False,False,False,False,False,False,True,False
965,21.0,1412.54,1.7,False,False,False,False,True,False,True,True,False,False,False
966,65.0,3398.1,5.8,False,False,True,False,False,False,False,False,False,False,True
967,35.0,5338.96,2.2,False,False,False,True,False,True,False,False,False,False,True
968,28.0,12303.14,2.1,False,False,True,False,False,True,False,False,False,True,False
969,61.0,2336.6,5.8,False,False,False,False,True,False,True,False,False,False,True
970,47.0,9311.24,8.2,False,False,False,True,False,False,True,False,False,True,False
971,69.0,11096.82,4.1,True,False,False,False,False,True,False,False,False,False,True
972,51.0,12834.74,1.5,True,False,False,False,False,True,False,False,False,False,True
973,33.0,8444.19,4.9,False,False,False,True,False,True,False,False,False,True,False
974,55.0,7863.53,4.3,False,False,True,False,False,False,True,True,False,False,False
975,23.0,4588.71,2.1,True,False,False,False,False,False,True,False,False,False,True
976,63.0,7171.89,5.2,False,False,True,False,False,True,False,True,False,False,False
977,45.0,8709.13,0.9,True,False,False,False,False,False,True,False,False,False,True
978,61.0,3391.49,6.9,True,False,False,False,False,False,True,False,False,False,True
979,38.0,3084.23,6.6,False,False,True,False,False,True,False,True,False,False,False
980,69.0,12894.02,0.9,True,False,False,False,False,True,False,True,False,False,False
981,33.0,12828.8,3.9,False,False,False,False,True,True,False,False,False,False,True
982,43.0,7284.01,2.7,False,False,False,False,True,False,True,True,False,False,False
983,65.0,6229.93,5.8,False,False,True,False,False,False,True,False,False,False,True
984,26.0,6946.86,4.0,True,False,False,False,False,True,False,False,False,False,True
985,22.0,2662.86,9.8,False,False,False,False,True,True,False,False,False,True,False
986,35.0,2193.07,3.9,False,False,True,False,False,False,True,False,False,False,True
987,51.0,2826.68,7.5,True,False,False,False,False,True,False,False,False,False,True
988,28.0,9991.79,3.6,False,False,True,False,False,False,True,True,False,False,False
989,26.0,10813.76,6.7,False,False,False,True,False,False,True,False,False,True,False
990,32.0,4621.62,0.5,True,False,False,False,False,False,True,False,False,True,False
991,48.0,2396.79,6.3,False,False,False,False,True,False,True,True,False,False,False
992,63.0,9086.31,2.9,False,False,False,True,False,False,True,True,False,False,False
993,47.0,8724.88,1.7,False,False,False,False,True,False,True,False,False,False,True
994,61.0,7251.5,2.0,False,False,False,False,True,True,False,True,False,False,False
995,21.0,10943.7,6.0,False,False,False,True,False,False,True,False,False,False,True
996,70.0,9212.96,2.5,False,False,True,False,False,True,False,False,False,False,True
997,51.0,3960.98,1.9,False,False,False,False,True,True,False,False,False,False,True
998,43.0,5068.72,0.7,False,False,False,False,True,True,False,False,False,False,True
999,61.0,1554.93,0.8,False,False,False,False,True,False,True,True,False,False,False
1000,28.0,11326.43,2.2,True,False,False,False,False,False,True,True,False,False,False
1001,49.0,3832.5,0.4,False,False,False,False,True,True,False,False,False,False,True
1002,42.0,9251.2,4.5,False,False,False,False,True,False,True,False,False,False,True
1003,60.0,5481.4,0.5,False,False,False,False,True,False,True,False,False,False,True
1004,39.0,1381.32,8.5,False,False,False,False,True,True,False,False,False,True,False
1005,31.0,6442.9,9.9,False,False,False,False,True,True,False,False,False,True,False
1006,43.0,9884.24,9.8,True,False,False,False,False,False,True,False,False,True,False
1007,20.0,2868.42,2.7,True,False,False,False,False,True,False,False,False,False,True
1008,28.0,10934.91,9.4,False,False,True,False,False,True,False,False,False,False,True
1009,69.0,8985.21,6.7,False,False,False,True,False,False,True,False,False,False,True
1010,49.0,7145.44,5.3,False,False,False,False,True,False,True,False,False,True,False
1011,37.0,6275.83,7.4,False,False,False,True,False,False,True,True,False,False,False
1012,36.0,8250.21,1.8,True,False,False,False,False,True,False,False,False,False,True
1013,57.0,9907.5,6.9,True,False,False,False,False,True,False,True,False,False,False
1014,47.0,11483.69,6.9,False,False,False,True,False,True,False,False,False,False,True
1015,28.0,1763.57,2.1,False,False,False,True,False,True,False,False,False,False,True
1016,41.0,7412.24,3.6,False,False,False,True,False,False,True,False,False,False,True
1017,17.0,3912.53,1.0,True,False,False,False,False,False,True,True,False,False,False
1018,48.0,2645.13,3.4,False,False,True,False,False,True,False,False,False,True,False
1019,51.0,12068.56,4.2,True,False,False,False,False,True,False,False,False,True,False
1020,51.0,5389.41,5.1,False,False,False,False,True,False,True,False,False,False,True
1021,64.0,3274.07,0.3,False,False,True,False,False,False,True,False,False,True,False
1022,28.0,6913.76,9.0,False,False,False,True,False,False,True,False,False,True,False
1023,25.0,7589.89,9.5,False,False,True,False,False,True,False,False,False,False,True
1024,69.0,5438.6,2.5,False,False,False,False,True,True,False,True,False,False,False
1025,49.0,11466.28,3.7,False,False,False,False,True,True,False,False,False,False,True
1026,56.0,4581.79,10.0,False,False,True,False,False,True,False,True,False,False,False
1027,29.0,4194.01,2.9,False,False,False,False,True,True,False,False,False,True,False
1028,28.0,7096.71,1.0,False,False,False,True,False,True,False,True,False,False,False
1029,43.0,11141.51,0.8,False,False,False,False,True,True,False,False,False,False,True
1030,24.0,12531.01,0.9,False,False,False,True,False,False,True,False,False,True,False
1031,49.0,11778.78,9.6,False,False,False,False,True,True,False,True,False,False,False
1032,31.0,3813.16,4.7,False,False,False,True,False,False,True,False,False,False,True
1033,49.0,12731.51,1.4,False,False,False,False,True,True,False,True,False,False,False
1034,66.0,4997.42,8.7,False,False,False,False,True,False,True,False,False,True,False
1035,37.0,6283.02,7.2,False,False,False,True,False,True,False,True,False,False,False
1036,28.0,7480.22,3.8,False,False,True,False,False,True,False,True,False,False,False
1037,30.0,9684.91,0.0,False,False,False,True,False,False,True,False,False,True,False
1038,27.0,7433.63,0.3,True,False,False,False,False,True,False,True,False,False,False
1039,64.0,1659.41,1.6,False,False,False,False,True,True,False,True,False,False,False
1040,18.0,6533.5,0.6,False,False,False,True,False,False,True,False,False,False,True
1041,68.0,2874.75,8.8,False,False,False,False,True,False,True,False,False,False,True
1042,23.0,8166.67,5.5,False,False,False,True,False,True,False,True,False,False,False
1043,37.0,9363.92,8.9,False,False,False,False,True,False,True,False,False,False,True
1044,47.0,10940.77,6.9,True,False,False,False,False,False,True,False,False,False,True
1045,44.0,7920.69,1.0,False,False,False,True,False,False,True,False,False,False,True
1046,39.0,10527.5,8.4,False,False,False,True,False,True,False,False,False,True,False
1047,60.0,2487.58,2.7,True,False,False,False,False,True,False,True,False,False,False
1048,49.0,6672.68,9.5,False,False,True,False,False,False,True,False,False,False,True
1049,23.0,2026.72,7.0,True,False,False,False,False,False,True,False,False,True,False
1050,47.0,6637.11,8.1,True,False,False,False,False,False,True,True,False,False,False
1051,27.0,11742.12,2.9,False,False,True,False,False,True,False,False,False,False,True
1052,48.0,1502.24,8.1,True,False,False,False,False,False,True,False,False,True,False
1053,48.0,5306.27,2.0,True,False,False,False,False,False,True,True,False,False,False
1054,36.0,2302.09,9.8,True,False,False,False,False,False,True,False,False,False,True
1055,28.0,11362.17,2.3,False,False,True,False,False,True,False,False,False,False,True
1056,26.0,1630.17,4.7,False,False,True,False,False,False,True,False,False,True,False
1057,51.0,10249.23,2.4,False,False,False,False,True,True,False,False,False,False,True
1058,18.0,7687.93,3.3,True,False,False,False,False,True,False,False,False,False,True
1059,41.0,3013.11,0.3,False,False,False,True,False,False,True,False,False,False,True
1060,26.0,7143.17,5.4,False,False,False,True,False,True,False,False,False,False,True
1061,61.0,10311.83,7.3,False,False,False,True,False,False,True,False,False,False,True
1062,35.0,5300.86,2.9,False,False,False,True,False,True,False,True,False,False,False
1063,61.0,1962.51,9.1,False,False,False,False,True,False,True,True,False,False,False
1064,46.0,12859.44,8.8,False,False,True,False,False,False,True,False,False,False,True
1065,33.0,3927.45,7.8,False,False,False,True,False,False,True,False,False,False,True
1066,43.0,6098.33,3.1,False,False,False,False,True,True,False,False,False,False,True
1067,52.0,12583.09,8.8,False,False,False,True,False,True,False,True,False,False,False
1068,47.0,5308.81,10.0,True,False,False,False,False,False,True,True,False,False,False
1069,61.0,12223.16,6.7,False,False,True,False,False,True,False,True,False,False,False
1070,65.0,10057.92,9.0,False,False,True,False,False,False,True,False,False,False,True
1071,56.0,1342.41,9.6,False,False,False,True,False,False,True,False,False,False,True
1072,33.0,7973.72,2.8,True,False,False,False,False,True,False,False,False,False,True
1073,25.0,1931.72,7.3,False,False,False,False,True,True,False,True,False,False,False
1074,23.0,3261.16,4.2,False,False,False,False,True,False,True,False,False,True,False
1075,21.0,3759.22,3.5,False,False,False,True,False,False,True,True,False,False,False
1076,27.0,12106.71,7.2,False,False,False,False,True,False,True,False,False,True,False
1077,74.0,49347.55,-2.1,False,False,False,False,True,True,False,False,False,False,True
1078,18.0,5554.32,1.8,False,False,True,False,False,True,False,False,False,False,True
1079,51.0,4963.85,8.3,True,False,False,False,False,False,True,False,False,False,True
1080,56.0,1900.33,1.0,True,False,False,False,False,True,False,False,False,False,True
1081,59.0,6775.5,8.0,False,False,True,False,False,False,True,True,False,False,False
1082,52.0,2252.82,6.0,False,True,False,False,False,False,True,False,False,True,False
1083,43.0,3394.29,0.5,False,False,True,False,False,True,False,True,False,False,False
1084,29.0,10300.54,3.8,False,False,False,True,False,True,False,True,False,False,False
1085,45.0,10815.3,7.3,False,False,True,False,False,True,False,False,False,True,False
1086,49.0,5964.24,0.4,False,False,False,False,True,False,True,True,False,False,False
1087,26.0,5134.19,5.2,True,False,False,False,False,True,False,False,False,True,False
1088,45.0,8396.79,4.0,False,False,False,True,False,False,True,True,False,False,False
1089,41.0,5214.74,7.1,False,False,False,False,True,False,True,False,False,True,False
1090,26.0,11706.82,6.4,False,False,False,True,False,True,False,False,False,True,False
1091,34.0,5370.12,9.2,True,False,False,False,False,False,True,False,False,False,True
1092,63.0,10527.67,6.6,False,False,True,False,False,True,False,True,False,False,False
1093,59.0,11525.38,3.8,False,False,False,False,True,True,False,True,False,False,False
1094,44.0,2606.3,0.8,False,False,True,False,False,True,False,False,False,False,True
1095,53.0,5215.62,6.5,True,False,False,False,False,True,False,False,False,False,True
1096,53.0,7854.08,0.5,False,False,True,False,False,True,False,True,False,False,False
1097,63.0,9968.82,6.3,False,False,True,False,False,False,True,False,False,True,False
1098,70.0,2837.55,4.2,True,False,False,False,False,True,False,False,False,False,True
1099,31.0,7598.89,9.2,False,False,True,False,False,False,True,False,False,True,False
1100,67.0,11491.33,4.1,False,False,False,False,True,False,True,False,False,False,True
1101,34.0,1388.02,2.7,False,False,False,True,False,True,False,True,False,False,False
1102,46.0,12649.79,8.1,False,False,False,True,False,True,False,True,False,False,False
1103,52.0,5911.76,3.0,False,False,False,True,False,True,False,False,False,False,True
1104,46.0,7686.91,2.8,False,False,False,False,True,True,False,False,False,False,True
1105,32.0,3382.21,8.1,True,False,False,False,False,True,False,True,False,False,False
1106,30.0,12848.41,1.5,False,False,False,True,False,True,False,True,False,False,False
1107,65.0,5365.06,0.3,False,False,True,False,False,False,True,False,False,False,True
1108,63.0,2276.96,5.0,True,False,False,False,False,False,True,False,False,True,False
1109,40.0,7200.74,4.4,False,False,False,False,True,True,False,False,False,False,True
1110,54.0,9585.51,8.4,False,False,False,True,False,False,True,True,False,False,False
1111,56.0,2330.01,4.7,True,False,False,False,False,True,False,True,False,False,False
1112,40.0,6517.02,10.0,True,False,False,False,False,True,False,True,False,False,False
1113,17.0,10830.96,6.5,True,False,False,False,False,True,False,False,False,False,True
1114,69.0,9183.48,3.0,False,False,True,False,False,True,False,False,False,False,True
1115,17.0,7324.43,3.9,False,False,True,False,False,True,False,True,False,False,False
1116,63.0,4068.84,6.9,True,False,False,False,False,False,True,False,False,False,True
1117,22.0,4353.47,8.4,True,False,False,False,False,True,False,False,False,False,True
1118,45.0,7349.91,4.8,False,False,False,True,False,True,False,False,False,True,False
1119,51.0,11732.46,8.1,False,False,False,False,True,False,True,True,False,False,False
